10.919187500,198.376,1.311958333,0,1
12.236916667,227.6,0.487625000,0,2
12.834833333,253.257,0.772062500,0,3
13.670750000,266.988,0.876562500,0,4
14.558916667,297.508,1.364166667,0,5
15.928895833,268.057,0.383125000,0,6
16.422312500,264.853,1.602166667,0,7
18.372791667,220.836,0.714020833,0,8
19.092604167,251.228,0.893958333,0,9
19.992375000,263.486,0.859145833,0,10
21.350750000,249.566,0.429562500,0,11
21.809333333,199.735,1.607979167,0,12
23.661125000,197.889,0.400541667,0,13
24.067479167,167.723,0.493416667,0,14
24.566708333,187.57,0.789479167,0,15
25.362000000,198.539,1.834375000,0,16
27.207979167,251.086,0.969458333,0,17
28.183229167,267.833,0.400541667,0,18
28.589562500,222.733,0.406354167,0,19
29.001729167,197.212,0.441187500,0,20
29.448708333,264.962,0.417958333,0,21
30.336875000,295.149,0.464395833,0,22
30.807083333,254.215,0.417958333,0,23
31.230833333,199.038,0.394729167,0,24
31.695229167,222.542,0.789479167,0,25
32.490520833,251.233,0.505041667,0,26
33.001354167,264.803,0.876562500,0,27
33.883729167,250.123,0.458604167,0,28
34.348125000,222.696,0.824312500,0,29
35.334958333,199.448,1.596375000,0,30
37.744041667,264.531,1.044916667,0,31
38.794729167,246.696,0.476000000,0,32
39.334604167,222.122,0.824312500,0,33
40.164708333,197.56,0.481812500,0,34
40.652333333,222.99,0.911375000,0,35
41.569520833,168.61,0.476000000,0,36
42.051333333,200.095,0.464395833,0,37
42.521541667,177.922,0.737229167,0,38
43.467750000,167.232,0.301854167,0,39
44.361729167,222.538,0.870750000,0,40
45.238270833,198.15,0.702395833,0,41
45.946479167,168.305,0.265583333,0,42
46.212062500,178.019,0.396187500,0,43
46.614062500,201.608,0.429562500,0,44
47.124895833,136.065,0.899770833,0,45
48.030479167,147.908,0.783666667,0,46
48.988291667,133.086,0.348291667,0,47
49.342395833,178.387,0.963625000,0,48
50.311833333,168.496,0.406354167,0,49
50.724000000,149.485,0.731437500,0,50
51.705041667,131.718,0.743041667,0,51
53.800625000,198.125,0.684979167,0,52
54.503041667,224.203,0.952020833,0,53
55.460854167,248.978,0.847520833,0,54
56.314187500,222.769,0.493416667,0,55
56.813416667,264.074,0.923000000,0,56
57.742229167,250.933,0.412145833,0,57
58.160187500,197.96,1.329333333,0,58
59.495333333,174.923,0.476000000,0,59
59.977145833,197.538,0.429562500,0,60
60.412520833,248.352,0.481812500,0,61
60.900145833,224.105,1.567354167,0,62
62.780958333,200.075,2.692062500,0,63
68.011250000,199.233,0.997000000,0,64
69.008250000,198.04,0.819958333,0,65
69.961729167,221.985,0.714020833,0,66
70.844083333,199.053,1.329333333,0,67
72.179229167,164.374,0.882354167,0,68
73.067395833,176.601,0.487625000,0,69
73.560812500,200.421,0.452791667,0,70
74.019416667,221.066,0.876562500,0,71
74.901770833,197.724,0.435375000,0,72
75.377770833,164.575,0.470208333,0,73
75.853791667,178.104,0.307666667,0,74
76.405270833,196.936,1.532520833,0,75
78.994291667,295.997,0.882375000,0,76
80.120458333,296.781,0.793833333,0,77
80.914291667,296.636,0.819958333,0,78
81.914187500,295.123,1.776333333,0,79
83.800812500,266.997,0.388937500,0,80
84.195562500,237.076,0.499229167,0,81
84.700583333,296.622,1.549937500,0,82
86.511750000,297.159,0.812708333,0,83
87.539229167,236.207,1.137770833,0,84
89.321354167,236.527,0.731437500,0,85
90.203729167,220.281,0.748833333,0,86
91.074458333,175.176,0.892520833,0,87
91.966979167,148.359,0.934625000,0,88
93.797000000,294.94,1.834375000,0,89
95.648791667,295.422,0.838812500,0,90
96.487625000,295.376,1.831479167,0,91
98.417770833,266.993,0.917187500,0,92
99.340770833,294.473,1.288708333,0,93
100.635291667,265.264,0.429562500,0,94
101.070666667,237.579,0.417958333,0,95
102.057500000,223.376,0.799645833,0,96
102.999375000,297.718,0.770604167,0,97
103.769979167,295.148,2.600666667,0,98
108.402354167,197.499,0.928791667,0,99
109.336958333,225.308,0.841729167,0,100
110.184500000,247.897,1.340958333,0,101
111.531250000,222.186,0.429562500,0,102
112.013062500,263.922,0.882354167,0,103
112.895416667,253.98,0.412145833,0,104
113.313375000,203.471,0.458604167,0,105
113.777770833,222.9,0.406354167,0,106
114.189937500,245.465,0.412145833,0,107
114.654333333,197.212,0.325083333,0,108
115.426395833,222.458,0.551500000,0,109
115.983666667,198.805,0.684979167,0,110
116.929895833,174.309,0.388937500,0,111
117.324625000,198.552,0.458604167,0,112
117.820958333,166.211,0.416500000,0,113
